,dew_point,air_temp,air_pressure,wind_dir,wind_speed,cumulative_snow_hours,cumulative_rain_hours,year,month,day,hour
49938,+0120,+0310,NaN,230,0020,NaN,10,2017,6,16,1
49940,+0130,+0330,NaN,NaN,0020,NaN,10,2017,6,16,2
49942,+0110,+0345,10054,220,0030,  ,7,2017,6,16,3
49945,+0090,+0370,NaN,220,0060,NaN,10,2017,6,16,4
49947,+0070,+0380,NaN,200,0080,NaN,10,2017,6,16,5
49949,+0101,+0367,10037,250,0060,  ,6,2017,6,16,6
49952,+0080,+0390,NaN,190,0080,NaN,10,2017,6,16,7
49954,+0080,+0380,NaN,200,0070,NaN,10,2017,6,16,8
49956,+0091,+0364,10025,200,0050,  ,7,2017,6,16,9
49959,+0090,+0360,NaN,190,0070,NaN,10,2017,6,16,10
49961,+0100,+0340,NaN,190,0070,NaN,10,2017,6,16,11
49963,+0108,+0322,10032,200,0020,  ,6,2017,6,16,12
49966,+0100,+0310,NaN,180,0030,NaN,10,2017,6,16,13
49968,+0110,+0300,NaN,180,0030,NaN,10,2017,6,16,14
49970,+0112,+0296,10037,220,0020,  ,NaN,2017,6,16,15
49973,+0110,+0280,NaN,170,0020,NaN,10,2017,6,16,16
49975,+0120,+0240,NaN,150,0020,NaN,10,2017,6,16,17
49977,+0122,+0265,10038,200,0020,NaN,6,2017,6,16,18
49980,+0120,+0260,NaN,160,0030,NaN,10,2017,6,16,19
49982,+0120,+0260,NaN,160,0030,NaN,10,2017,6,16,20
49984,+0126,+0246,10039,200,0030,  ,NaN,2017,6,16,21
49987,+0130,+0250,NaN,160,0030,NaN,10,2017,6,16,22
49989,+0140,+0260,NaN,150,0040,NaN,10,2017,6,16,23
49991,+0138,+0275,10046,220,0030,  ,6,2017,6,17,0
49994,+0140,+0310,NaN,160,0040,NaN,10,2017,6,17,1
49996,+0130,+0330,NaN,200,0060,NaN,10,2017,6,17,2
49998,+0139,+0317,10039,200,0040,  ,7,2017,6,17,3
50001,+0140,+0330,NaN,190,0050,NaN,10,2017,6,17,4
50003,+0140,+0330,NaN,200,0050,NaN,10,2017,6,17,5
50005,+0147,+0342,10024,200,0050,  ,6,2017,6,17,6
50008,+0130,+0350,NaN,220,0050,NaN,10,2017,6,17,7
50010,+0150,+0350,NaN,200,0060,NaN,10,2017,6,17,8
50012,+0119,+0348,10010,220,0030,  ,7,2017,6,17,9
50015,+0120,+0350,NaN,210,0060,NaN,10,2017,6,17,10
50017,+0110,+0340,NaN,190,0050,NaN,10,2017,6,17,11
50019,+0115,+0322,10013,220,0020,  ,6,2017,6,17,12
50022,+0110,+0310,NaN,190,0030,NaN,10,2017,6,17,13
50024,+0120,+0290,NaN,180,0030,NaN,0,2017,6,17,14
50026,+0128,+0304,10009,220,0030,  ,NaN,2017,6,17,15
50029,+0130,+0280,NaN,190,0020,NaN,0,2017,6,17,16
50031,+0150,+0240,NaN,130,0020,NaN,0,2017,6,17,17
50033,+0118,+0277,10022,200,0030,NaN,6,2017,6,17,18
50036,+0120,+0270,NaN,160,0030,NaN,10,2017,6,17,19
50038,+0120,+0260,NaN,170,0030,NaN,10,2017,6,17,20
50040,+0128,+0260,10026,200,0030,  ,NaN,2017,6,17,21
50043,+0140,+0250,NaN,120,0020,NaN,10,2017,6,17,22
50045,+0130,+0280,NaN,180,0040,NaN,10,2017,6,17,23
50047,+0135,+0275,10034,200,0030,  ,6,2017,6,18,0
50050,+0130,+0290,NaN,200,0040,NaN,10,2017,6,18,1
50052,+0140,+0310,NaN,170,0040,NaN,10,2017,6,18,2
50054,+0141,+0314,10029,180,0040,  ,7,2017,6,18,3
50057,+0140,+0330,NaN,190,0050,NaN,10,2017,6,18,4
50059,+0130,+0350,NaN,180,0040,NaN,10,2017,6,18,5
50061,+0137,+0342,10002,200,0050,  ,6,2017,6,18,6
50064,+0130,+0330,NaN,180,0070,84,9,2017,6,18,7
50066,+0130,+0330,NaN,240,0050,  ,2,2017,6,18,8
50068,+0187,+0277,10022,360,0020,  ,1,2017,6,18,9
50071,+0200,+0260,NaN,200,0020,NaN,0,2017,6,18,10
50073,+0210,+0250,NaN,360,0030,NaN,0,2017,6,18,11
50075,+0188,+0270,10028,020,0020,  ,6,2017,6,18,12
50078,+0180,+0240,NaN,020,0050,NaN,10,2017,6,18,13
50080,+0180,+0230,NaN,030,0050,NaN,10,2017,6,18,14
50082,+0173,+0248,10037,040,0010,  ,NaN,2017,6,18,15
50085,+0170,+0230,NaN,360,0040,NaN,10,2017,6,18,16
50087,+0170,+0220,NaN,360,0040,NaN,10,2017,6,18,17
50089,+0160,+0240,10027,020,0020,NaN,6,2017,6,18,18
50092,+0170,+0210,NaN,350,0020,NaN,10,2017,6,18,19
50094,+0170,+0200,NaN,350,0030,NaN,10,2017,6,18,20
50096,+0159,+0228,10031,040,0020,  ,24,2017,6,18,21
50099,+0170,+0220,NaN,030,0020,NaN,10,2017,6,18,22
50101,+0180,+0230,NaN,020,0040,NaN,10,2017,6,18,23
50103,+0170,+0260,10036,040,0020,NaN,12,2017,6,19,0
50106,+0170,+0270,NaN,050,0020,NaN,10,2017,6,19,1
50108,+0170,+0300,NaN,NaN,0020,NaN,10,2017,6,19,2
50110,+0155,+0306,10022,070,0010,  ,7,2017,6,19,3
50113,+0150,+0330,NaN,NaN,0010,NaN,10,2017,6,19,4
50115,+0140,+0340,NaN,150,0030,NaN,10,2017,6,19,5
50117,+0137,+0337,10000,340,0010,  ,6,2017,6,19,6
50120,+0130,+0350,NaN,160,0050,NaN,9,2017,6,19,7
50122,+0110,+0360,NaN,180,0030,NaN,9,2017,6,19,8
50124,+0107,+0349,09983,200,0030,  ,7,2017,6,19,9
50127,+0110,+0350,NaN,190,0050,  ,2,2017,6,19,10
50129,+0100,+0340,NaN,190,0040,  ,2,2017,6,19,11
50131,+0123,+0320,09991,200,0010,  ,6,2017,6,19,12
50134,+0120,+0300,NaN,100,0030,34,9,2017,6,19,13
50136,+0160,+0280,NaN,090,0040,NaN,10,2017,6,19,14
50138,+0154,+0263,10010,090,0070,  ,NaN,2017,6,19,15
50141,+0120,+0250,NaN,090,0030,NaN,10,2017,6,19,16
50143,+0130,+0230,NaN,NaN,0010,NaN,10,2017,6,19,17
50145,+0121,+0241,10026,070,0030,NaN,6,2017,6,19,18
50148,+0150,+0210,NaN,110,0030,NaN,10,2017,6,19,19
50150,+0150,+0200,NaN,160,0020,NaN,10,2017,6,19,20
50152,+0130,+0211,10037,070,0020,  ,NaN,2017,6,19,21
50155,+0150,+0210,NaN,NaN,0010,NaN,10,2017,6,19,22
50157,+0150,+0220,NaN,030,0020,NaN,10,2017,6,19,23
50159,+0136,+0247,10046,320,0010,  ,6,2017,6,20,0
50162,+0140,+0270,NaN,120,0020,NaN,10,2017,6,20,1
50164,+0140,+0280,NaN,220,0030,NaN,10,2017,6,20,2
50166,+0137,+0291,10037,250,0040,  ,7,2017,6,20,3
50169,+0140,+0310,NaN,NaN,0030,52,10,2017,6,20,4
50171,+0130,+0320,NaN,NaN,0040,62,10,2017,6,20,5
50173,+0150,+0325,10011,200,0040,  ,6,2017,6,20,6
50176,+0130,+0340,NaN,170,0040,NaN,10,2017,6,20,7
50178,+0130,+0340,NaN,180,0040,NaN,10,2017,6,20,8
50180,+0139,+0333,09997,200,0040,  ,7,2017,6,20,9
50183,+0130,+0340,NaN,180,0040,NaN,10,2017,6,20,10
50185,+0130,+0320,NaN,190,0040,NaN,10,2017,6,20,11
50187,+0149,+0310,10008,220,0010,  ,6,2017,6,20,12
50190,+0140,+0290,NaN,160,0020,NaN,10,2017,6,20,13
50192,+0170,+0280,NaN,110,0020,NaN,10,2017,6,20,14
50194,+0160,+0280,10023,200,0030,  ,NaN,2017,6,20,15
50197,+0180,+0260,NaN,110,0030,NaN,10,2017,6,20,16
50199,+0180,+0250,NaN,090,0030,NaN,10,2017,6,20,17
50201,+0158,+0255,10036,070,0030,NaN,6,2017,6,20,18
50204,+0160,+0250,NaN,110,0030,NaN,10,2017,6,20,19
50206,+0160,+0240,NaN,120,0030,NaN,10,2017,6,20,20
50208,+0165,+0234,10042,110,0030,  ,NaN,2017,6,20,21
50211,+0170,+0240,NaN,120,0020,NaN,0,2017,6,20,22
50213,+0170,+0250,NaN,120,0020,NaN,0,2017,6,20,23
50215,+0155,+0252,10052,110,0020,  ,6,2017,6,21,0
50218,+0170,+0260,NaN,090,0020,NaN,10,2017,6,21,1
50220,+0170,+0280,NaN,NaN,0020,NaN,10,2017,6,21,2
50222,+0170,+0277,10049,020,0010,  ,7,2017,6,21,3
50225,+0170,+0300,NaN,130,0030,NaN,10,2017,6,21,4
50227,+0170,+0300,NaN,170,0030,NaN,10,2017,6,21,5
50229,+0176,+0310,10028,070,0030,  ,6,2017,6,21,6
50232,+0180,+0320,NaN,140,0030,NaN,10,2017,6,21,7
50234,+0170,+0310,NaN,170,0030,NaN,10,2017,6,21,8
50236,+0176,+0309,10019,340,0020,  ,7,2017,6,21,9
50239,+0180,+0300,NaN,100,0020,  ,2,2017,6,21,10
50241,+0200,+0260,NaN,340,0030,  ,2,2017,6,21,11
50243,+0166,+0267,10048,250,0080,  ,6,2017,6,21,12
50246,+0200,+0250,NaN,210,0040,  ,2,2017,6,21,13
50248,+0160,+0240,NaN,220,0070,NaN,10,2017,6,21,14
50250,+0168,+0225,10071,250,0030,  ,81,2017,6,21,15
50253,+0160,+0240,NaN,180,0020,NaN,10,2017,6,21,16
50255,+0170,+0230,NaN,140,0030,NaN,0,2017,6,21,17
50257,+0182,+0207,10079,180,0020,  ,6,2017,6,21,18
50260,+0190,+0210,NaN,100,0020,NaN,0,2017,6,21,19
50262,+0190,+0200,NaN,040,0010,NaN,0,2017,6,21,20
50264,+0185,+0206,10060,040,0010,  ,24,2017,6,21,21
50267,+0190,+0200,NaN,130,0020,NaN,0,2017,6,21,22
50269,+0190,+0210,NaN,060,0020,NaN,10,2017,6,21,23
50271,+0177,+0221,10067,040,0020,  ,6,2017,6,22,0
50274,+0190,+0220,NaN,130,0020,NaN,0,2017,6,22,1
50276,+0190,+0220,NaN,190,0030,NaN,0,2017,6,22,2
50278,+0186,+0205,10081,140,0020,  ,61,2017,6,22,3
50281,+0190,+0210,NaN,NaN,0010,  ,2,2017,6,22,4
50283,+0200,+0210,NaN,110,0020,  ,4,2017,6,22,5
50285,+0191,+0207,10077,160,0010,  ,6,2017,6,22,6
50288,+0200,+0210,NaN,NaN,0010,  ,4,2017,6,22,7
50290,+0200,+0200,NaN,NaN,0010,  ,4,2017,6,22,8
50292,+0194,+0217,10064,140,0010,  ,61,2017,6,22,9
50295,+0190,+0210,NaN,110,0030,  ,4,2017,6,22,10
50297,+0190,+0210,NaN,110,0020,  ,4,2017,6,22,11
50299,+0184,+0196,10068,090,0030,  ,6,2017,6,22,12
50302,+0190,+0200,NaN,120,0050,  ,4,2017,6,22,13
50304,+0190,+0190,NaN,110,0020,  ,4,2017,6,22,14
50306,+0182,+0190,10071,040,0020,  ,61,2017,6,22,15
50309,+0190,+0190,NaN,030,0030,  ,4,2017,6,22,16
50311,+0190,+0190,NaN,030,0020,  ,4,2017,6,22,17
50313,+0182,+0190,10059,040,0030,  ,6,2017,6,22,18
50316,+0180,+0190,NaN,030,0030,  ,4,2017,6,22,19
50318,+0180,+0190,NaN,020,0040,  ,2,2017,6,22,20
50320,+0179,+0186,10048,040,0020,  ,24,2017,6,22,21
50323,+0180,+0190,NaN,060,0020,  ,4,2017,6,22,22
50325,+0180,+0190,NaN,NaN,0020,  ,2,2017,6,22,23
50327,+0174,+0185,10057,040,0010,  ,6,2017,6,23,0
50330,+0190,+0190,NaN,350,0030,  ,7,2017,6,23,1
50332,+0190,+0190,NaN,020,0030,  ,4,2017,6,23,2
50334,+0186,+0214,10052,070,0040,  ,81,2017,6,23,3
50337,+0190,+0210,NaN,110,0020,  ,7,2017,6,23,4
50339,+0180,+0210,NaN,070,0030,  ,4,2017,6,23,5
50341,+0175,+0212,10044,090,0050,  ,6,2017,6,23,6
50344,+0180,+0200,NaN,350,0040,  ,4,2017,6,23,7
50346,+0180,+0200,NaN,360,0020,  ,4,2017,6,23,8
50348,+0180,+0212,10037,020,0030,  ,81,2017,6,23,9
50351,+0180,+0190,NaN,310,0030,  ,7,2017,6,23,10
50353,+0190,+0190,NaN,NaN,0020,  ,7,2017,6,23,11
50355,+0181,+0192,10046,040,0020,  ,6,2017,6,23,12
50358,+0190,+0190,NaN,360,0040,  ,7,2017,6,23,13
50360,+0180,+0190,NaN,NaN,0010,  ,2,2017,6,23,14
50362,+0179,+0189,10053,040,0020,  ,NaN,2017,6,23,15
50365,+0180,+0190,NaN,010,0040,  ,8,2017,6,23,16
50367,+0180,+0190,NaN,020,0020,  ,8,2017,6,23,17
50369,+0174,+0187,10045,040,0030,NaN,6,2017,6,23,18
50372,+0180,+0190,NaN,NaN,0010,  ,8,2017,6,23,19
50374,+0190,+0190,NaN,360,0030,  ,8,2017,6,23,20
50376,+0174,+0187,10045,040,0020,  ,24,2017,6,23,21
50379,+0180,+0190,NaN,350,0030,  ,7,2017,6,23,22
50381,+0180,+0200,NaN,340,0040,  ,7,2017,6,23,23
50383,+0174,+0216,10048,020,0020,  ,6,2017,6,24,0
50386,+0180,+0210,NaN,360,0040,  ,7,2017,6,24,1
50388,+0180,+0220,NaN,360,0040,NaN,10,2017,6,24,2
50390,+0155,+0229,10051,020,0030,  ,7,2017,6,24,3
50393,+0160,+0240,NaN,020,0050,NaN,10,2017,6,24,4
50395,+0160,+0250,NaN,020,0050,NaN,10,2017,6,24,5
50397,+0160,+0257,10041,020,0040,  ,6,2017,6,24,6
50400,+0150,+0270,NaN,060,0040,  ,2,2017,6,24,7
50402,+0160,+0270,NaN,080,0020,NaN,10,2017,6,24,8
50404,+0173,+0259,10032,110,0020,  ,2,2017,6,24,9
50407,+0160,+0260,NaN,100,0030,NaN,10,2017,6,24,10
50409,+0170,+0240,NaN,160,0010,NaN,10,2017,6,24,11
50411,+0166,+0241,10038,200,0020,  ,6,2017,6,24,12
50414,+0170,+0230,NaN,190,0040,NaN,10,2017,6,24,13
50416,+0170,+0230,NaN,190,0030,NaN,10,2017,6,24,14
50418,+0175,+0211,10046,200,0010,NaN,9,2017,6,24,15
50421,+0180,+0200,NaN,NaN,0010,NaN,10,2017,6,24,16
50423,+0180,+0190,NaN,NaN,0010,NaN,10,2017,6,24,17
50425,+0174,+0191,10040,250,0010,NaN,6,2017,6,24,18
50428,+0170,+0180,NaN,040,0010,NaN,10,2017,6,24,19
50430,+0170,+0180,NaN,NaN,0000,NaN,10,2017,6,24,20
50432,+0170,+0180,10038,070,0010,NaN,9,2017,6,24,21
50435,+0180,+0190,NaN,360,0020,NaN,10,2017,6,24,22
50437,+0180,+0210,NaN,NaN,0010,NaN,10,2017,6,24,23
50439,+0175,+0237,10042,040,0020,NaN,6,2017,6,25,0
50442,+0170,+0260,NaN,040,0020,NaN,10,2017,6,25,1
50444,+0170,+0270,NaN,NaN,0010,NaN,10,2017,6,25,2
50446,+0167,+0281,10042,040,0020,  ,7,2017,6,25,3
50449,+0160,+0300,NaN,NaN,0020,NaN,10,2017,6,25,4
50451,+0160,+0310,NaN,NaN,0030,NaN,10,2017,6,25,5
50453,+0148,+0312,10031,160,0020,  ,6,2017,6,25,6
50456,+0160,+0310,NaN,170,0030,  ,2,2017,6,25,7
50458,+0160,+0310,NaN,130,0030,  ,2,2017,6,25,8
50460,+0155,+0311,10032,040,0020,  ,7,2017,6,25,9
50463,+0180,+0250,NaN,010,0030,NaN,10,2017,6,25,10
50465,+0190,+0240,NaN,010,0020,NaN,10,2017,6,25,11
50467,+0162,+0262,10048,040,0010,  ,6,2017,6,25,12
50470,+0190,+0220,NaN,NaN,0010,NaN,10,2017,6,25,13
50472,+0190,+0220,NaN,020,0020,NaN,10,2017,6,25,14
50474,+0170,+0237,10060,040,0020,  ,NaN,2017,6,25,15
50477,+0180,+0210,NaN,010,0030,NaN,10,2017,6,25,16
50479,+0180,+0210,NaN,350,0040,NaN,10,2017,6,25,17
50481,+0183,+0215,10058,040,0010,NaN,6,2017,6,25,18
50484,+0180,+0200,NaN,360,0030,NaN,10,2017,6,25,19
50486,+0180,+0200,NaN,010,0020,NaN,10,2017,6,25,20
50488,+0177,+0203,10066,290,0020,NaN,9,2017,6,25,21
50491,+0180,+0210,NaN,360,0030,NaN,10,2017,6,25,22
50493,+0180,+0230,NaN,350,0040,NaN,10,2017,6,25,23
50495,+0171,+0262,10072,070,0010,  ,6,2017,6,26,0
50498,+0170,+0280,NaN,350,0030,NaN,10,2017,6,26,1
50500,+0170,+0300,NaN,320,0030,NaN,10,2017,6,26,2
50502,+0156,+0312,10064,040,0010,  ,5,2017,6,26,3
50505,+0170,+0330,NaN,NaN,0010,NaN,10,2017,6,26,4
50507,+0150,+0340,NaN,NaN,0020,NaN,10,2017,6,26,5
50509,+0150,+0335,10051,220,0020,  ,6,2017,6,26,6
50512,+0150,+0340,NaN,NaN,0020,NaN,10,2017,6,26,7
50514,+0150,+0340,NaN,160,0040,NaN,10,2017,6,26,8
50516,+0159,+0335,10040,200,0040,  ,7,2017,6,26,9
50519,+0160,+0330,NaN,180,0040,NaN,10,2017,6,26,10
50521,+0170,+0320,NaN,160,0020,NaN,10,2017,6,26,11
50523,+0171,+0305,10045,200,0020,  ,6,2017,6,26,12
50526,+0180,+0280,NaN,180,0020,NaN,10,2017,6,26,13
50528,+0180,+0260,NaN,160,0010,NaN,10,2017,6,26,14
50530,+0180,+0273,10057,200,0010,NaN,9,2017,6,26,15
50533,+0200,+0240,NaN,130,0020,NaN,10,2017,6,26,16
50535,+0200,+0250,NaN,100,0020,NaN,10,2017,6,26,17
50536,+0190,+0250,NaN,130,0030,NaN,10,2017,6,26,18
50537,+0185,+0230,10063,070,0010,  ,NaN,2017,6,26,21
50540,+0190,+0230,NaN,NaN,0010,NaN,0,2017,6,26,22
50542,+0200,+0240,NaN,110,0020,NaN,0,2017,6,26,23
50544,+0195,+0260,10070,140,0010,  ,6,2017,6,27,0
50547,+0200,+0270,NaN,150,0020,NaN,0,2017,6,27,1
50549,+0210,+0290,NaN,NaN,0020,NaN,0,2017,6,27,2
50551,+0200,+0303,10060,020,0010,  ,1,2017,6,27,3
50554,+0210,+0310,NaN,150,0030,NaN,0,2017,6,27,4
50556,+0210,+0320,NaN,140,0030,NaN,0,2017,6,27,5
50558,+0194,+0337,10046,220,0030,  ,6,2017,6,27,6
50561,+0170,+0350,NaN,200,0050,NaN,10,2017,6,27,7
50563,+0190,+0340,NaN,190,0050,NaN,10,2017,6,27,8
50565,+0162,+0343,10028,200,0040,  ,7,2017,6,27,9
50568,+0180,+0330,NaN,150,0030,NaN,10,2017,6,27,10
50570,+0210,+0310,NaN,120,0040,NaN,10,2017,6,27,11
50572,+0199,+0312,10049,090,0020,  ,6,2017,6,27,12
50575,+0190,+0290,NaN,220,0020,  ,2,2017,6,27,13
50577,+0200,+0280,NaN,170,0030,NaN,10,2017,6,27,14
50579,+0177,+0261,10055,110,0010,  ,NaN,2017,6,27,15
50582,+0190,+0260,NaN,100,0020,NaN,10,2017,6,27,16
50584,+0190,+0250,NaN,110,0020,NaN,10,2017,6,27,17
50586,+0190,+0256,10058,070,0020,NaN,6,2017,6,27,18
50589,+0200,+0230,NaN,NaN,0010,NaN,0,2017,6,27,19
50591,+0200,+0240,NaN,110,0020,NaN,0,2017,6,27,20
50593,+0194,+0235,10065,090,0030,NaN,9,2017,6,27,21
50596,+0200,+0230,NaN,NaN,0010,NaN,0,2017,6,27,22
50598,+0200,+0240,NaN,110,0020,NaN,0,2017,6,27,23
50600,+0204,+0255,10070,090,0020,  ,6,2017,6,28,0
50603,+0210,+0270,NaN,NaN,0020,NaN,0,2017,6,28,1
50605,+0210,+0280,NaN,NaN,0010,NaN,0,2017,6,28,2
50607,+0206,+0294,10067,070,0020,  ,1,2017,6,28,3
50610,+0210,+0310,NaN,NaN,0020,NaN,0,2017,6,28,4
50612,+0210,+0300,NaN,NaN,0010,64,0,2017,6,28,5
50614,+0208,+0310,10056,140,0010,  ,6,2017,6,28,6
50617,+0210,+0320,NaN,160,0020,NaN,0,2017,6,28,7
50619,+0210,+0320,NaN,100,0020,NaN,0,2017,6,28,8
50621,+0203,+0343,10036,220,0010,  ,1,2017,6,28,9
50624,+0220,+0320,NaN,120,0020,NaN,0,2017,6,28,10
50626,+0210,+0310,NaN,130,0020,NaN,10,2017,6,28,11
50628,+0205,+0312,10038,110,0020,  ,6,2017,6,28,12
50631,+0210,+0290,NaN,110,0030,NaN,10,2017,6,28,13
50633,+0220,+0290,NaN,110,0030,NaN,10,2017,6,28,14
50635,+0218,+0293,10048,140,0020,  ,NaN,2017,6,28,15
50638,+0220,+0280,NaN,110,0040,NaN,10,2017,6,28,16
50640,+0210,+0270,NaN,130,0030,NaN,0,2017,6,28,17
50642,+0222,+0277,10064,320,0010,NaN,6,2017,6,28,18
50645,+0220,+0270,NaN,230,0020,NaN,0,2017,6,28,19
50647,+0200,+0240,NaN,070,0020,NaN,10,2017,6,28,20
50648,+0188,+0246,10056,090,0020,  ,NaN,2017,6,28,21
50651,+0210,+0250,NaN,NaN,0010,NaN,0,2017,6,28,22
50653,+0220,+0260,NaN,180,0030,NaN,0,2017,6,28,23
50655,+0209,+0272,10070,090,0010,  ,12,2017,6,29,0
50658,+0220,+0290,NaN,140,0020,NaN,0,2017,6,29,1
50660,+0230,+0300,NaN,110,0020,NaN,0,2017,6,29,2
50662,+0199,+0299,10068,200,0020,  ,1,2017,6,29,3
50665,+0200,+0330,NaN,200,0040,NaN,0,2017,6,29,4
50667,+0190,+0340,NaN,200,0040,NaN,10,2017,6,29,5
50669,+0199,+0316,10054,220,0030,  ,6,2017,6,29,6
50672,+0190,+0330,NaN,200,0030,NaN,10,2017,6,29,7
50674,+0190,+0330,NaN,180,0040,NaN,10,2017,6,29,8
50676,+0203,+0324,10033,200,0020,  ,2,2017,6,29,9
50679,+0190,+0320,NaN,180,0040,NaN,10,2017,6,29,10
50681,+0190,+0320,NaN,180,0030,NaN,10,2017,6,29,11
50683,+0205,+0306,10043,200,0020,  ,6,2017,6,29,12
50686,+0220,+0290,NaN,140,0020,NaN,10,2017,6,29,13
50688,+0200,+0290,NaN,180,0050,NaN,10,2017,6,29,14
50690,+0190,+0275,10054,250,0010,NaN,9,2017,6,29,15
50693,+0190,+0270,NaN,160,0020,NaN,10,2017,6,29,16
50695,+0200,+0260,NaN,140,0020,NaN,10,2017,6,29,17
50697,+0194,+0257,10043,200,0020,NaN,6,2017,6,29,18
50700,+0200,+0250,NaN,130,0020,NaN,10,2017,6,29,19
50702,+0200,+0240,NaN,130,0020,NaN,0,2017,6,29,20
50704,+0199,+0242,10043,250,0010,NaN,9,2017,6,29,21
50707,+0200,+0250,NaN,140,0020,NaN,0,2017,6,29,22
50709,+0200,+0260,NaN,140,0020,NaN,0,2017,6,29,23
50711,+0202,+0267,10048,220,0020,  ,6,2017,6,30,0
50714,+0210,+0280,NaN,170,0020,NaN,0,2017,6,30,1
50716,+0210,+0300,NaN,NaN,0020,NaN,0,2017,6,30,2
50718,+0206,+0304,10038,290,0010,  ,1,2017,6,30,3
50719,+0209,+0338,10016,160,0020,  ,1,2017,6,30,6
50720,+0210,+0350,NaN,190,0040,NaN,10,2017,6,30,8
50722,+0212,+0349,10003,160,0020,  ,7,2017,6,30,9
50725,+0210,+0340,NaN,150,0030,NaN,10,2017,6,30,10
50726,+0210,+0320,NaN,NaN,0020,NaN,10,2017,6,30,11
50727,+0196,+0331,10014,180,0010,  ,6,2017,6,30,12
50730,+0200,+0310,NaN,120,0030,NaN,10,2017,6,30,13
50732,+0210,+0310,NaN,150,0030,NaN,10,2017,6,30,14
50734,+0205,+0299,10015,200,0030,NaN,9,2017,6,30,15
50737,+0210,+0300,NaN,200,0020,NaN,10,2017,6,30,16
50739,+0220,+0280,NaN,NaN,0010,NaN,10,2017,6,30,17
50741,+0209,+0277,10012,200,0020,NaN,6,2017,6,30,18
50744,+0210,+0280,NaN,130,0030,NaN,0,2017,6,30,19
50746,+0210,+0270,NaN,140,0020,NaN,0,2017,6,30,20
50748,+0207,+0266,10017,200,0020,  ,NaN,2017,6,30,21
50751,+0210,+0270,NaN,140,0020,NaN,0,2017,6,30,22
50753,+0210,+0270,NaN,140,0020,NaN,0,2017,6,30,23
50755,+0210,+0272,10025,200,0020,  ,6,2017,7,1,0
50758,+0220,+0290,NaN,090,0020,NaN,0,2017,7,1,1
50760,+0220,+0300,NaN,NaN,0010,NaN,0,2017,7,1,2
50762,+0221,+0296,10022,110,0020,  ,1,2017,7,1,3
50765,+0220,+0320,NaN,170,0020,NaN,0,2017,7,1,4
50767,+0230,+0330,NaN,140,0030,NaN,0,2017,7,1,5
50769,+0224,+0340,10004,200,0030,  ,6,2017,7,1,6
50772,+0220,+0350,NaN,180,0040,NaN,10,2017,7,1,7
50774,+0220,+0350,NaN,170,0040,NaN,10,2017,7,1,8
50776,+0194,+0355,09991,200,0030,  ,7,2017,7,1,9
50779,+0220,+0340,NaN,150,0030,NaN,9,2017,7,1,10
50781,+0210,+0320,NaN,140,0020,NaN,10,2017,7,1,11
50783,+0203,+0335,09999,160,0020,  ,6,2017,7,1,12
50786,+0220,+0290,NaN,120,0020,NaN,10,2017,7,1,13
50788,+0220,+0300,NaN,140,0030,NaN,10,2017,7,1,14
50790,+0211,+0303,10011,180,0030,NaN,9,2017,7,1,15
50793,+0210,+0280,NaN,110,0020,NaN,10,2017,7,1,16
50795,+0210,+0270,NaN,100,0020,NaN,10,2017,7,1,17
50797,+0214,+0280,10010,110,0020,NaN,6,2017,7,1,18
50800,+0220,+0260,NaN,110,0020,NaN,0,2017,7,1,19
50802,+0210,+0260,NaN,NaN,0010,NaN,0,2017,7,1,20
50804,+0207,+0261,10018,090,0020,  ,NaN,2017,7,1,21
50807,+0210,+0250,NaN,130,0020,NaN,0,2017,7,1,22
50809,+0210,+0260,NaN,120,0030,NaN,0,2017,7,1,23
50811,+0217,+0270,10026,110,0010,  ,6,2017,7,2,0
50814,+0220,+0280,NaN,140,0030,NaN,0,2017,7,2,1
50816,+0220,+0290,NaN,140,0030,NaN,0,2017,7,2,2
50818,+0210,+0308,10024,140,0020,  ,1,2017,7,2,3
50821,+0200,+0320,NaN,170,0040,NaN,0,2017,7,2,4
50823,+0220,+0320,NaN,140,0030,NaN,0,2017,7,2,5
50825,+0205,+0337,10007,200,0040,  ,6,2017,7,2,6
50828,+0230,+0330,NaN,130,0030,NaN,0,2017,7,2,7
50830,+0220,+0330,NaN,130,0030,NaN,10,2017,7,2,8
50832,+0196,+0335,10008,090,0030,  ,7,2017,7,2,9
50835,+0190,+0310,NaN,140,0040,NaN,10,2017,7,2,10
50837,+0180,+0300,NaN,140,0040,NaN,10,2017,7,2,11
50839,+0198,+0301,10018,140,0040,NaN,6,2017,7,2,12
50842,+0200,+0290,NaN,150,0030,NaN,10,2017,7,2,13
50844,+0210,+0270,NaN,140,0020,NaN,10,2017,7,2,14
50846,+0216,+0271,10038,110,0010,  ,NaN,2017,7,2,15
50849,+0210,+0260,NaN,140,0020,NaN,10,2017,7,2,16
50851,+0220,+0260,NaN,150,0030,NaN,10,2017,7,2,17
50853,+0215,+0256,10039,140,0020,NaN,6,2017,7,2,18
50856,+0220,+0250,NaN,150,0020,NaN,10,2017,7,2,19
50858,+0220,+0250,NaN,110,0020,NaN,10,2017,7,2,20
50860,+0218,+0247,10044,090,0010,NaN,9,2017,7,2,21
50863,+0220,+0240,NaN,090,0010,NaN,0,2017,7,2,22
50865,+0230,+0250,NaN,150,0020,NaN,0,2017,7,2,23
50867,+0223,+0265,10048,040,0010,  ,6,2017,7,3,0
